ANNOTATION_ID,NID,NAME,SPECIES,SEX,AGE_MONTHS,EXEMPLAR_FLAG,IMAGE_QUALITY,IMAGE_YAW
12737,442,IBEIS_PZ_0169,zebra_plains,Male,adult,1,good,left,"NNP GZC Car '1WHITE', Person 'A'"
12741,1169,IBEIS_PZ_0896,zebra_plains,Male,adult,0,ok,left,"NNP GZC Car '1WHITE', Person 'B'"
12742,1163,IBEIS_PZ_0890,zebra_plains,Male,adult,1,good,left,"NNP GZC Car '1WHITE', Person 'C'"
12743,1247,IBEIS_PZ_0974,zebra_plains,UNKNOWN SEX,infant,0,poor,left,"NNP GZC Car '1WHITE', Person 'A'"
12744,1136,IBEIS_PZ_0863,zebra_plains,Male,juveniles- two year old,0,good,right,"NNP GZC Car '1WHITE', Person 'C'"
12747,1201,IBEIS_PZ_0928,zebra_plains,Male,adult,1,ok,left,"NNP GZC Car '1WHITE', Person 'A'"
10381,286,IBEIS_PZ_0013,zebra_plains,UNKNOWN SEX,infant,0,ok,right,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
12757,1158,IBEIS_PZ_0885,zebra_plains,Male,adult,0,ok,left,"NNP GZC Car '1BLUE', Person 'B'"
12758,1685,IBEIS_PZ_1412,zebra_plains,UNKNOWN SEX,adult,0,ok,backleft,"NNP GZC Car '1BLUE', Person 'B'"
12759,1840,IBEIS_PZ_1567,zebra_plains,Male,adult,0,ok,left,"NNP GZC Car '1BLUE', Person 'B'"
16867,1065,IBEIS_PZ_0792,zebra_plains,Male,adult,1,good,left,"NNP GZC Car '1RED', Person 'B'"
16868,-16868,____,zebra_plains,UNKNOWN NAME,infant,0,ok,back,"NNP GZC Car '1RED', Person 'B'"
12775,-12775,____,zebra_plains,UNKNOWN NAME,infant,0,good,right,"NNP GZC Car '1BLUE', Person 'B'"
12776,-12776,____,zebra_plains,UNKNOWN NAME,infant,0,good,right,"NNP GZC Car '1BLUE', Person 'B'"
12777,-12777,____,zebra_plains,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '1BLUE', Person 'B'"
12778,995,IBEIS_PZ_0722,zebra_plains,Female,adult,1,excellent,left,"NNP GZC Car '1BLUE', Person 'A'"
12779,1375,IBEIS_PZ_1102,zebra_plains,Female,infant,1,excellent,left,"NNP GZC Car '1BLUE', Person 'A'"
12780,1386,IBEIS_PZ_1113,zebra_plains,Male,adult,1,ok,left,"NNP GZC Car '1BLUE', Person 'A'"
12790,543,IBEIS_PZ_0270,zebra_plains,Male,adult,0,good,left,"NNP GZC Car '3WHITE', Person 'A'"
12791,1723,IBEIS_PZ_1450,zebra_plains,Female,adult,1,good,left,"NNP GZC Car '3WHITE', Person 'A'"
12792,2054,IBEIS_PZ_1781,zebra_plains,Male,adult,0,good,left,"NNP GZC Car '3WHITE', Person 'A'"
16902,-16902,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '1RED', Person 'A'"
12811,1723,IBEIS_PZ_1450,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '3WHITE', Person 'A'"
12812,2054,IBEIS_PZ_1781,zebra_plains,Male,adult,1,good,left,"NNP GZC Car '3WHITE', Person 'A'"
12813,1733,IBEIS_PZ_1460,zebra_plains,UNKNOWN SEX,infant,0,ok,backleft,"NNP GZC Car '3WHITE', Person 'A'"
16911,-16911,____,zebra_plains,UNKNOWN NAME,infant,0,poor,frontleft,"NNP GZC Car '1RED', Person 'B'"
16912,1937,IBEIS_PZ_1664,zebra_plains,UNKNOWN SEX,adult,0,good,left,"NNP GZC Car '1RED', Person 'B'"
16913,-16913,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '1RED', Person 'B'"
17325,298,IBEIS_PZ_0025,zebra_plains,Female,adult,0,good,left,"NNP GZC Car '1RED', Person 'B'"
16951,-16951,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '1RED', Person 'A'"
16969,374,IBEIS_PZ_0101,zebra_plains,Female,adult,1,ok,left,"NNP GZC Car '1RED', Person 'A'"
12874,-12874,____,zebra_plains,UNKNOWN NAME,infant,0,junk,left,"NNP GZC Car '3WHITE', Person 'A'"
16971,-16971,____,zebra_plains,UNKNOWN NAME,infant,0,junk,right,"NNP GZC Car '1RED', Person 'B'"
16972,-16972,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '1RED', Person 'B'"
16973,1552,IBEIS_PZ_1279,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '1RED', Person 'B'"
13386,-13386,____,zebra_plains,UNKNOWN NAME,infant,0,excellent,backleft,"NNP GZC Car '10WHITE', Person 'A'"
8796,32,NNP_GIRM_0027,giraffe_masai,Male,juveniles- two year old,0,ok,right,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
8798,-8798,____,giraffe_masai,UNKNOWN NAME,infant,0,poor,right,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
8799,31,NNP_GIRM_0026,giraffe_masai,Female,juveniles - one year old,0,ok,right,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
8800,54,NNP_GIRM_0041,giraffe_masai,UNKNOWN SEX,infant,1,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
8801,-8801,____,giraffe_masai,UNKNOWN NAME,infant,0,poor,backleft,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
8803,52,NNP_GIRM_0039,giraffe_masai,UNKNOWN SEX,adult,0,good,right,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
18433,-18433,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '2RED', Person 'C'"
12901,1720,IBEIS_PZ_1447,zebra_plains,Male,adult,0,ok,backleft,"NNP GZC Car '3WHITE', Person 'A'"
12902,1721,IBEIS_PZ_1448,zebra_plains,Female,infant,0,ok,backleft,"NNP GZC Car '3WHITE', Person 'A'"
12903,-12903,____,zebra_plains,UNKNOWN NAME,infant,0,poor,backright,"NNP GZC Car '3WHITE', Person 'A'"
12904,-12904,____,zebra_plains,UNKNOWN NAME,infant,0,poor,frontleft,"NNP GZC Car '3WHITE', Person 'A'"
8809,19,NNP_GIRM_0016,giraffe_masai,Female,adult,0,ok,right,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
8810,84,NNP_GIRM_0064,giraffe_masai,UNKNOWN SEX,unknown,0,poor,backleft,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
8811,74,NNP_GIRM_0055,giraffe_masai,Female,adult,0,good,left,"NNP GZC Car '1WHITE', Person 'A'"
12910,1217,IBEIS_PZ_0944,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '3WHITE', Person 'A'"
12911,1121,IBEIS_PZ_0848,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '3WHITE', Person 'A'"
13387,-13387,____,zebra_plains,UNKNOWN NAME,infant,0,good,right,"NNP GZC Car '10WHITE', Person 'A'"
17011,-17011,____,zebra_plains,UNKNOWN NAME,infant,0,junk,left,"NNP GZC Car '1RED', Person 'A'"
8820,-8820,____,giraffe_masai,UNKNOWN NAME,infant,0,ok,right,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
8822,79,NNP_GIRM_0059,giraffe_masai,Female,adult,0,ok,right,"NNP GZC Car '1WHITE', Person 'A'"
8828,-8828,____,giraffe_masai,UNKNOWN NAME,infant,0,poor,right,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
8829,2,NNP_GIRM_0002,giraffe_masai,Male,infant,0,ok,right,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
8835,79,NNP_GIRM_0059,giraffe_masai,Female,adult,0,poor,right,"NNP GZC Car '1WHITE', Person 'A'"
8837,105,NNP_GIRM_0081,giraffe_masai,Male,adult,1,good,left,"NNP GZC Car '1WHITE', Person 'C'"
8838,52,NNP_GIRM_0039,giraffe_masai,UNKNOWN SEX,adult,0,ok,right,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12935,487,IBEIS_PZ_0214,zebra_plains,Male,adult,0,good,backleft,"NNP GZC Car '3WHITE', Person 'A'"
8842,8,NNP_GIRM_0007,giraffe_masai,Male,adult,0,ok,frontleft,"NNP GZC Car '1WHITE', Person 'A'"
8843,2,NNP_GIRM_0002,giraffe_masai,Male,infant,0,ok,right,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
8984,-8984,____,giraffe_masai,UNKNOWN NAME,infant,0,good,back,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
8850,22,NNP_GIRM_0018,giraffe_masai,Male,adult,0,ok,right,"NNP GZC Car '1WHITE', Person 'A'"
12979,-12979,____,zebra_plains,UNKNOWN NAME,infant,0,good,backright,"NNP GZC Car '3PURPLE', Person 'B'"
8859,82,NNP_GIRM_0062,giraffe_masai,Male,adult,0,poor,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
8865,63,NNP_GIRM_0047,giraffe_masai,Female,juveniles - one year old,1,good,left,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
8866,158,NNP_GIRM_0111,giraffe_masai,Male,adult,0,ok,left,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
8867,64,NNP_GIRM_0048,giraffe_masai,UNKNOWN SEX,infant,0,poor,left,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
12964,1012,IBEIS_PZ_0739,zebra_plains,Female,juveniles- two year old,0,poor,left,"NNP GZC Car '3WHITE', Person 'A'"
12965,1734,IBEIS_PZ_1461,zebra_plains,Female,adult,0,ok,backleft,"NNP GZC Car '3WHITE', Person 'A'"
12966,1722,IBEIS_PZ_1449,zebra_plains,UNKNOWN SEX,infant,1,ok,left,"NNP GZC Car '3WHITE', Person 'A'"
12967,-12967,____,zebra_plains,UNKNOWN NAME,infant,0,poor,front,"NNP GZC Car '3WHITE', Person 'A'"
12968,-12968,____,zebra_plains,UNKNOWN NAME,infant,0,ok,front,"NNP GZC Car '3WHITE', Person 'A'"
12969,544,IBEIS_PZ_0271,zebra_plains,Female,juveniles- two year old,0,ok,left,"NNP GZC Car '3WHITE', Person 'A'"
12970,-12970,____,zebra_plains,UNKNOWN NAME,infant,0,good,right,"NNP GZC Car '3WHITE', Person 'A'"
12971,-12971,____,zebra_plains,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '3WHITE', Person 'A'"
12973,-12973,____,zebra_plains,UNKNOWN NAME,infant,0,ok,front,"NNP GZC Car '3WHITE', Person 'A'"
12974,-12974,____,zebra_plains,UNKNOWN NAME,infant,0,ok,front,"NNP GZC Car '3WHITE', Person 'A'"
8879,-8879,____,giraffe_masai,UNKNOWN NAME,infant,0,ok,right,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
12976,-12976,____,zebra_plains,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '3WHITE', Person 'A'"
12977,544,IBEIS_PZ_0271,zebra_plains,Female,juveniles- two year old,0,ok,left,"NNP GZC Car '3WHITE', Person 'A'"
12978,-12978,____,zebra_plains,UNKNOWN NAME,infant,0,good,backright,"NNP GZC Car '3PURPLE', Person 'B'"
8883,87,NNP_GIRM_0066,giraffe_masai,UNKNOWN SEX,infant,1,ok,frontleft,"NNP GZC Car '1WHITE', Person 'C'"
17076,1989,IBEIS_PZ_1716,zebra_plains,UNKNOWN SEX,infant,1,ok,left,"NNP GZC Car '1RED', Person 'B'"
17077,1910,IBEIS_PZ_1637,zebra_plains,Female,infant,0,ok,left,"NNP GZC Car '1RED', Person 'B'"
17078,-17078,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '1RED', Person 'B'"
12983,455,IBEIS_PZ_0182,zebra_plains,Male,adult,0,good,frontleft,"NNP GZC Car '3PURPLE', Person 'B'"
12985,-12985,____,zebra_plains,UNKNOWN NAME,infant,0,excellent,right,"NNP GZC Car '3PURPLE', Person 'B'"
12986,-12986,____,zebra_plains,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '3PURPLE', Person 'B'"
8891,13,NNP_GIRM_0010,giraffe_masai,Female,adult,0,ok,left,"NNP GZC Car '1WHITE', Person 'B'"
17085,1885,IBEIS_PZ_1612,zebra_plains,Male,juveniles - one year old,1,excellent,left,"NNP GZC Car '1RED', Person 'A'"
17086,-17086,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '1RED', Person 'A'"
12994,1741,IBEIS_PZ_1468,zebra_plains,Female,adult,0,poor,backleft,"NNP GZC Car '3PURPLE', Person 'B'"
12995,1749,IBEIS_PZ_1476,zebra_plains,Female,adult,0,poor,left,"NNP GZC Car '3PURPLE', Person 'B'"
12996,1740,IBEIS_PZ_1467,zebra_plains,Male,adult,1,ok,left,"NNP GZC Car '3PURPLE', Person 'B'"
12998,1659,IBEIS_PZ_1386,zebra_plains,Female,juveniles - one year old,0,ok,frontleft,"NNP GZC Car '3PURPLE', Person 'B'"
12999,1743,IBEIS_PZ_1470,zebra_plains,UNKNOWN SEX,juveniles - one year old,0,ok,right,"NNP GZC Car '3PURPLE', Person 'B'"
8904,3,NNP_GIRM_0003,giraffe_masai,Male,adult,1,good,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
8905,5,NNP_GIRM_0005,giraffe_masai,UNKNOWN SEX,unknown,1,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13002,1665,IBEIS_PZ_1392,zebra_plains,Female,adult,1,good,left,"NNP GZC Car '3PURPLE', Person 'B'"
13003,1446,IBEIS_PZ_1173,zebra_plains,Male,adult,0,excellent,backleft,"NNP GZC Car '3PURPLE', Person 'B'"
8908,-8908,____,giraffe_masai,UNKNOWN NAME,infant,0,ok,right,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
13005,455,IBEIS_PZ_0182,zebra_plains,Male,adult,1,excellent,left,"NNP GZC Car '3PURPLE', Person 'B'"
17102,606,IBEIS_PZ_0333,zebra_plains,Male,adult,0,ok,left,"NNP GZC Car '1RED', Person 'B'"
18719,-18719,____,zebra_plains,UNKNOWN NAME,infant,0,ok,backleft,"NNP GZC Car '2RED', Person 'D'"
13010,1744,IBEIS_PZ_1471,zebra_plains,UNKNOWN SEX,infant,0,ok,frontright,"NNP GZC Car '3PURPLE', Person 'B'"
17107,606,IBEIS_PZ_0333,zebra_plains,Male,adult,0,ok,left,"NNP GZC Car '1RED', Person 'B'"
13012,768,IBEIS_PZ_0495,zebra_plains,Female,adult,1,excellent,left,"NNP GZC Car '3PURPLE', Person 'B'"
8918,58,NNP_GIRM_0045,giraffe_masai,Female,adult,1,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17112,-17112,____,zebra_plains,UNKNOWN NAME,infant,0,good,front,"NNP GZC Car '1RED', Person 'B'"
17113,690,IBEIS_PZ_0417,zebra_plains,Male,adult,0,ok,left,"NNP GZC Car '1RED', Person 'B'"
13018,1670,IBEIS_PZ_1397,zebra_plains,Male,adult,1,ok,left,"NNP GZC Car '3PURPLE', Person 'B'"
9679,132,NNP_GIRM_0099,giraffe_masai,Male,adult,0,good,left,"NNP GZC Car '1BLUE', Person 'A'"
8926,90,NNP_GIRM_0068,giraffe_masai,Male,juveniles- two year old,0,good,left,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
13024,1660,IBEIS_PZ_1387,zebra_plains,Female,adult,0,good,left,"NNP GZC Car '3PURPLE', Person 'B'"
13027,1752,IBEIS_PZ_1479,zebra_plains,UNKNOWN SEX,infant,1,ok,left,"NNP GZC Car '3PURPLE', Person 'B'"
13028,1750,IBEIS_PZ_1477,zebra_plains,UNKNOWN SEX,infant,0,good,right,"NNP GZC Car '3PURPLE', Person 'B'"
8936,27,NNP_GIRM_0022,giraffe_masai,Female,adult,1,ok,left,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
13035,1661,IBEIS_PZ_1388,zebra_plains,Female,adult,1,ok,left,"NNP GZC Car '3PURPLE', Person 'B'"
13038,1663,IBEIS_PZ_1390,zebra_plains,UNKNOWN SEX,infant,1,excellent,left,"NNP GZC Car '3PURPLE', Person 'B'"
13042,455,IBEIS_PZ_0182,zebra_plains,Male,adult,0,good,frontleft,"NNP GZC Car '3PURPLE', Person 'B'"
8947,8,NNP_GIRM_0007,giraffe_masai,Male,adult,1,ok,left,"NNP GZC Car '1WHITE', Person 'A'"
17140,-17140,____,zebra_plains,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '1RED', Person 'A'"
17141,668,IBEIS_PZ_0395,zebra_plains,Female,juveniles- two year old,0,ok,left,"NNP GZC Car '1RED', Person 'A'"
17142,1935,IBEIS_PZ_1662,zebra_plains,Male,infant,1,good,left,"NNP GZC Car '1RED', Person 'B'"
8953,19,NNP_GIRM_0016,giraffe_masai,Female,adult,0,ok,right,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
8954,60,NNP_GIRM_0046,giraffe_masai,Male,adult,0,ok,left,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
8955,47,NNP_GIRM_0035,giraffe_masai,Male,juveniles - one year old,0,excellent,right,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
8956,30,NNP_GIRM_0025,giraffe_masai,Female,adult,0,good,backleft,"NNP GZC Car '1WHITE', Person 'C'"
17150,679,IBEIS_PZ_0406,zebra_plains,Female,juveniles- two year old,0,ok,left,"NNP GZC Car '1RED', Person 'A'"
8961,47,NNP_GIRM_0035,giraffe_masai,Male,juveniles - one year old,0,poor,right,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
8963,158,NNP_GIRM_0111,giraffe_masai,Male,adult,0,ok,left,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
8964,63,NNP_GIRM_0047,giraffe_masai,Female,juveniles - one year old,0,ok,left,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
8969,7,NNP_GIRM_0006,giraffe_masai,Male,juveniles - one year old,1,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
18575,1867,IBEIS_PZ_1594,zebra_plains,Male,adult,0,good,left,"NNP GZC Car '2RED', Person 'C'"
8976,19,NNP_GIRM_0016,giraffe_masai,Female,adult,0,poor,right,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
8977,84,NNP_GIRM_0064,giraffe_masai,UNKNOWN SEX,unknown,0,ok,backleft,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
17176,-17176,____,zebra_plains,UNKNOWN NAME,infant,0,junk,left,"NNP GZC Car '1RED', Person 'A'"
13082,1273,IBEIS_PZ_1000,zebra_plains,Male,juveniles- two year old,1,ok,left,"NNP GZC Car '6WHITE', Person 'B'"
8987,23,NNP_GIRM_0019,giraffe_masai,Male,adult,0,ok,left,"NNP GZC Car '1WHITE', Person 'C'"
13786,1411,IBEIS_PZ_1138,zebra_plains,Male,adult,1,ok,left,"NNP GZC Car '5WHITE', Person 'A'"
8994,48,NNP_GIRM_0036,giraffe_masai,Male,juveniles- two year old,0,ok,back,"NNP GZC Car '1WHITE', Person 'C'"
9003,22,NNP_GIRM_0018,giraffe_masai,Male,adult,0,ok,right,"NNP GZC Car '1WHITE', Person 'A'"
13100,1148,IBEIS_PZ_0875,zebra_plains,Male,adult,0,poor,left,"NNP GZC Car '6WHITE', Person 'B'"
13101,1299,IBEIS_PZ_1026,zebra_plains,Female,juveniles- two year old,0,junk,backleft,"NNP GZC Car '6WHITE', Person 'B'"
14348,1548,IBEIS_PZ_1275,zebra_plains,Male,adult,1,excellent,left,"NNP GZC Car '1PURPLE', Person 'D'"
9008,114,NNP_GIRM_0088,giraffe_masai,Male,juveniles - one year old,1,excellent,left,"NNP GZC Car '1WHITE', Person 'C'"
9009,-9009,____,giraffe_masai,UNKNOWN NAME,infant,0,good,right,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
9010,8,NNP_GIRM_0007,giraffe_masai,Male,adult,0,poor,left,"NNP GZC Car '1WHITE', Person 'A'"
9694,273,NNP_GIRM_0151,giraffe_masai,Male,adult,0,ok,frontleft,"NNP GZC Car '1BLUE', Person 'B'"
14473,-14473,____,zebra_plains,UNKNOWN NAME,infant,0,junk,left,"NNP GZC Car '3RED', Person 'B'"
13112,1264,IBEIS_PZ_0991,zebra_plains,Female,adult,0,ok,right,"NNP GZC Car '6WHITE', Person 'B'"
9017,55,NNP_GIRM_0042,giraffe_masai,Female,adult,0,good,right,"NNP GZC Car '1WHITE', Person 'A'"
13116,1219,IBEIS_PZ_0946,zebra_plains,Female,adult,1,good,left,"NNP GZC Car '6WHITE', Person 'B'"
9021,32,NNP_GIRM_0027,giraffe_masai,Male,juveniles- two year old,0,good,right,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
13118,1735,IBEIS_PZ_1462,zebra_plains,Male,adult,1,ok,left,"NNP GZC Car '6WHITE', Person 'B'"
13121,992,IBEIS_PZ_0719,zebra_plains,Male,adult,0,good,left,"NNP GZC Car '6WHITE', Person 'B'"
9028,47,NNP_GIRM_0035,giraffe_masai,Male,juveniles - one year old,0,ok,right,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
13129,487,IBEIS_PZ_0214,zebra_plains,Male,adult,1,excellent,left,"NNP GZC Car '6WHITE', Person 'B'"
13130,1279,IBEIS_PZ_1006,zebra_plains,Male,adult,0,good,backleft,"NNP GZC Car '6WHITE', Person 'B'"
17207,-17207,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '1RED', Person 'A'"
13132,1286,IBEIS_PZ_1013,zebra_plains,UNKNOWN SEX,adult,0,poor,left,"NNP GZC Car '6WHITE', Person 'B'"
13133,1161,IBEIS_PZ_0888,zebra_plains,Female,adult,1,good,left,"NNP GZC Car '6WHITE', Person 'B'"
9038,48,NNP_GIRM_0036,giraffe_masai,Male,juveniles- two year old,0,ok,back,"NNP GZC Car '1WHITE', Person 'C'"
12576,1164,IBEIS_PZ_0891,zebra_plains,UNKNOWN SEX,infant,0,poor,right,"NNP GZC Car '1WHITE', Person 'A'"
9043,27,NNP_GIRM_0022,giraffe_masai,Female,adult,0,ok,left,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
10394,274,IBEIS_PZ_0001,zebra_plains,Female,infant,0,ok,left,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
9047,-9047,____,giraffe_masai,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '1WHITE', Person 'C'"
9048,80,NNP_GIRM_0060,giraffe_masai,UNKNOWN SEX,unknown,0,poor,right,"NNP GZC Car '1WHITE', Person 'C'"
9049,104,NNP_GIRM_0080,giraffe_masai,Female,juveniles- two year old,1,ok,left,"NNP GZC Car '1WHITE', Person 'C'"
17242,1995,IBEIS_PZ_1722,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '1RED', Person 'B'"
17243,585,IBEIS_PZ_0312,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '1RED', Person 'B'"
9052,63,NNP_GIRM_0047,giraffe_masai,Female,juveniles - one year old,0,ok,left,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
9053,60,NNP_GIRM_0046,giraffe_masai,Male,adult,0,poor,left,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
13155,1292,IBEIS_PZ_1019,zebra_plains,UNKNOWN SEX,adult,1,ok,left,"NNP GZC Car '6WHITE', Person 'B'"
14481,-14481,____,zebra_plains,UNKNOWN NAME,infant,0,junk,left,"NNP GZC Car '3RED', Person 'A'"
9067,-9067,____,giraffe_masai,UNKNOWN NAME,infant,0,ok,right,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
13117,1345,IBEIS_PZ_1072,zebra_plains,UNKNOWN SEX,infant,1,ok,frontleft,"NNP GZC Car '6WHITE', Person 'B'"
9072,-9072,____,giraffe_masai,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '1WHITE', Person 'A'"
17265,-17265,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '1RED', Person 'A'"
9074,-9074,____,giraffe_masai,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '1WHITE', Person 'A'"
9083,22,NNP_GIRM_0018,giraffe_masai,Male,adult,0,ok,right,"NNP GZC Car '1WHITE', Person 'A'"
9084,55,NNP_GIRM_0042,giraffe_masai,Female,adult,0,ok,right,"NNP GZC Car '1WHITE', Person 'A'"
9085,-9085,____,giraffe_masai,UNKNOWN NAME,infant,0,poor,front,"NNP GZC Car '1WHITE', Person 'A'"
9086,53,NNP_GIRM_0040,giraffe_masai,Female,adult,0,ok,right,"NNP GZC Car '1WHITE', Person 'A'"
9087,70,NNP_GIRM_0051,giraffe_masai,Male,juveniles- two year old,0,ok,right,"NNP GZC Car '1WHITE', Person 'A'"
9088,68,NNP_GIRM_0049,giraffe_masai,Male,juveniles- two year old,0,ok,backright,"NNP GZC Car '1WHITE', Person 'A'"
9089,89,NNP_GIRM_0067,giraffe_masai,UNKNOWN SEX,juveniles- two year old,0,ok,right,"NNP GZC Car '1WHITE', Person 'A'"
9094,-9094,____,giraffe_masai,UNKNOWN NAME,infant,0,poor,right,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
13804,721,IBEIS_PZ_0448,zebra_plains,Female,infant,1,ok,left,"NNP GZC Car '5WHITE', Person 'A'"
9099,92,NNP_GIRM_0070,giraffe_masai,Female,adult,0,good,frontright,"NNP GZC Car '1WHITE', Person 'A'"
9100,42,NNP_GIRM_0031,giraffe_masai,Female,adult,0,good,frontleft,"NNP GZC Car '1WHITE', Person 'A'"
9101,115,NNP_GIRM_0089,giraffe_masai,Female,adult,1,ok,frontleft,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
9106,47,NNP_GIRM_0035,giraffe_masai,Male,juveniles - one year old,0,excellent,backright,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
13203,1301,IBEIS_PZ_1028,zebra_plains,Male,adult,0,ok,backleft,"NNP GZC Car '6WHITE', Person 'B'"
