GID,Shares,Not Shares,Total,Proportion,tags
8925,5,5,10,50.0,"['grass', 'zebra', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'tall', 'standing', 'group', 'grassy', 'dry']"
8444,5,5,10,50.0,"['grass', 'zebra', 'outdoor', 'animal', 'mammal', 'field', 'dry', 'grazing', 'standing', 'brown']"
7378,5,5,10,50.0,"['grass', 'outdoor', 'sky', 'field', 'tall']"
8107,5,5,10,50.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'hyena', 'open', 'grassy']"
8113,5,5,10,50.0,"['zebra', 'grass', 'outdoor', 'field', 'animal', 'mammal', 'open', 'plain']"
576,5,5,10,50.0,"['grass', 'outdoor', 'zebra', 'animal', 'field', 'mammal', 'grassy']"
5711,5,5,10,50.0,"['giraffe', 'outdoor', 'grass', 'tree', 'sky', 'animal', 'mammal', 'field', 'walking', 'group', 'grassy', 'wild']"
8135,5,5,10,50.0,"['zebra', 'grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'group', 'herd']"
776,5,5,10,50.0,"['zebra', 'grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'standing', 'grassy']"
8625,5,5,10,50.0,"['grass', 'outdoor', 'zebra', 'field', 'animal', 'mammal', 'standing', 'tall', 'dry', 'grassy', 'lone']"
812,5,5,10,50.0,"['grass', 'outdoor', 'sky', 'field', 'grassy', 'animal', 'standing', 'mammal', 'open', 'tall']"
8141,5,5,10,50.0,"['grass', 'zebra', 'outdoor', 'sky', 'mammal', 'animal', 'field', 'group']"
8359,5,5,10,50.0,"['outdoor', 'tree', 'grass', 'sky', 'giraffe', 'field', 'animal', 'standing', 'tall', 'mammal', 'bushes', 'green', 'wild', 'grassy', 'brush']"
7426,4,4,8,50.0,"['zebra', 'outdoor', 'grass', 'sky', 'ground', 'herd', 'animal', 'field', 'walking', 'mammal', 'group', 'running']"
570,5,5,10,50.0,"['grass', 'zebra', 'outdoor', 'field', 'animal', 'mammal', 'standing', 'open', 'grassy']"
84,10,10,20,50.0,"['outdoor', 'grass', 'ground', 'animal', 'mammal', 'zebra', 'standing', 'field', 'dirt']"
6560,5,5,10,50.0,"['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'standing', 'grassy', 'tall']"
7773,10,10,20,50.0,"['zebra', 'outdoor', 'grass', 'tree', 'sky', 'animal', 'field', 'mammal', 'standing', 'group', 'tall', 'dry']"
8339,14,15,29,48.275862068965516,"['grass', 'animal', 'outdoor', 'mammal', 'giraffe', 'field', 'standing']"
8343,14,15,29,48.275862068965516,"['giraffe', 'outdoor', 'grass', 'tree', 'mammal', 'animal', 'standing', 'field']"
531,9,10,19,47.36842105263158,"['grass', 'outdoor', 'tree', 'zebra', 'animal', 'mammal', 'field', 'standing']"
7771,9,10,19,47.36842105263158,"['grass', 'outdoor', 'zebra', 'sky', 'animal', 'field', 'mammal', 'standing']"
83,9,10,19,47.36842105263158,"['outdoor', 'grass', 'ground', 'animal', 'mammal', 'zebra', 'field', 'standing', 'dirt']"
3466,14,16,30,46.666666666666664,"['grass', 'outdoor', 'animal', 'field', 'standing']"
8619,9,11,20,45.0,"['grass', 'zebra', 'outdoor', 'animal', 'mammal', 'field', 'standing']"
7757,9,11,20,45.0,"['zebra', 'outdoor', 'grass', 'sky', 'animal', 'dirt', 'field', 'mammal']"
4932,9,11,20,45.0,"['grass', 'outdoor', 'zebra', 'animal', 'mammal', 'field', 'standing', 'dry']"
95,9,11,20,45.0,"['tree', 'outdoor', 'animal', 'grass', 'mammal']"
5010,9,11,20,45.0,"['grass', 'outdoor', 'zebra', 'field', 'sky', 'animal', 'mammal', 'standing', 'grassy', 'open']"
379,9,11,20,45.0,"['grass', 'outdoor', 'zebra', 'field', 'animal', 'mammal', 'standing', 'tall', 'grassy', 'open']"
968,9,11,20,45.0,"['grass', 'outdoor', 'zebra', 'sky', 'field', 'animal', 'standing', 'mammal', 'grassy', 'open', 'dry']"
3373,9,11,20,45.0,"['grass', 'zebra', 'outdoor', 'mammal', 'animal', 'field', 'standing', 'grassy']"
966,9,11,20,45.0,"['grass', 'outdoor', 'zebra', 'animal', 'sky', 'field', 'standing', 'mammal', 'grassy']"
371,13,16,29,44.827586206896555,"['grass', 'zebra', 'outdoor', 'field', 'animal', 'mammal', 'grazing', 'standing', 'eating', 'grassy']"
3196,4,5,9,44.44444444444444,"['grass', 'zebra', 'outdoor', 'animal', 'mammal', 'field', 'standing']"
8514,4,5,9,44.44444444444444,"['zebra', 'grass', 'outdoor', 'animal', 'mammal', 'field', 'standing', 'dry', 'tall', 'group']"
1569,4,5,9,44.44444444444444,"['grass', 'zebra', 'outdoor', 'field', 'animal', 'mammal', 'standing', 'grassy', 'dry', 'open']"
1519,4,5,9,44.44444444444444,"['zebra', 'grass', 'outdoor', 'animal', 'field', 'standing', 'mammal', 'grassy']"
1740,4,5,9,44.44444444444444,"['grass', 'outdoor', 'zebra', 'mammal', 'animal', 'field', 'standing']"
2716,4,5,9,44.44444444444444,"['grass', 'outdoor', 'field', 'animal', 'mammal', 'zebra', 'standing', 'grassy', 'group']"
476,4,5,9,44.44444444444444,"['grass', 'outdoor', 'sky', 'zebra', 'animal', 'field', 'tall', 'mammal', 'standing', 'dry', 'grassy']"
5669,4,5,9,44.44444444444444,"['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'standing', 'grassy', 'dry']"
3262,8,10,18,44.44444444444444,"['tree', 'zebra', 'grass', 'outdoor', 'animal', 'mammal', 'field']"
1057,4,5,9,44.44444444444444,"['tree', 'outdoor', 'sky', 'grass', 'plant', 'conifer']"
1794,4,5,9,44.44444444444444,"['grass', 'zebra', 'outdoor', 'field', 'animal', 'mammal', 'dry', 'standing', 'group', 'grassy', 'wild']"
504,4,5,9,44.44444444444444,"['outdoor', 'sky', 'mountain', 'sign']"
515,4,5,9,44.44444444444444,"['outdoor', 'giraffe', 'grass', 'sky', 'tree', 'animal', 'mammal', 'standing', 'field']"
8335,17,22,39,43.58974358974359,"['outdoor', 'giraffe', 'animal', 'grass', 'mammal', 'field', 'standing']"
8315,13,17,30,43.333333333333336,"['giraffe', 'animal', 'outdoor', 'grass', 'mammal', 'field', 'standing']"
723,8,11,19,42.10526315789474,"['grass', 'zebra', 'outdoor', 'mammal', 'field', 'animal', 'standing', 'dry', 'grassy']"
635,8,11,19,42.10526315789474,"['grass', 'outdoor', 'zebra', 'sky', 'animal', 'mammal', 'field', 'standing', 'dry']"
642,8,11,19,42.10526315789474,"['tree', 'giraffe', 'outdoor', 'sky', 'grass', 'animal', 'mammal', 'standing']"
1753,8,11,19,42.10526315789474,"['grass', 'zebra', 'outdoor', 'mammal', 'animal', 'field', 'standing', 'group', 'grassy', 'dry', 'tall']"
4928,8,12,20,40.0,"['grass', 'outdoor', 'sky', 'zebra', 'field', 'animal', 'mammal', 'grassy', 'standing', 'tall', 'open', 'dry']"
1956,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'ground', 'animal', 'mammal', 'dirt', 'open']"
4907,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'field', 'animal', 'mammal', 'sky', 'standing', 'group', 'dry', 'grassy']"
4911,4,6,10,40.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'herd', 'group']"
1177,4,6,10,40.0,"['grass', 'outdoor', 'zebra', 'sky', 'animal', 'field', 'mammal', 'standing', 'tall']"
1838,4,6,10,40.0,"['grass', 'outdoor', 'animal', 'mammal', 'field', 'zebra', 'dry', 'grassy', 'open']"
8936,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'tall', 'standing', 'group', 'herd', 'grassy']"
4802,4,6,10,40.0,"['grass', 'outdoor', 'sky', 'herd', 'animal', 'mammal', 'field', 'group']"
8669,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'mammal', 'animal', 'field', 'standing', 'tall', 'dry', 'grassy']"
5258,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'open']"
1754,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'animal', 'mammal', 'field', 'standing', 'dry', 'grassy']"
1157,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'animal', 'mammal', 'field', 'standing']"
1775,4,6,10,40.0,"['zebra', 'outdoor', 'grass', 'animal', 'mammal']"
4983,4,6,10,40.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'herd', 'dry', 'group', 'open', 'grassy']"
2284,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'herd', 'group', 'plain', 'open']"
4919,4,6,10,40.0,"['grass', 'outdoor', 'zebra', 'field', 'sky', 'animal', 'mammal', 'tall', 'standing', 'dry', 'grassy', 'open']"
7581,4,6,10,40.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'group', 'grassy']"
5708,8,12,20,40.0,"['grass', 'outdoor', 'animal', 'field', 'mammal', 'tall', 'brown']"
3944,4,6,10,40.0,"['grass', 'outdoor', 'zebra', 'sky', 'animal', 'mammal', 'field', 'group', 'grassy', 'open', 'dry']"
6643,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'field', 'sky', 'mammal', 'animal', 'tall', 'standing', 'grassy', 'group']"
96,12,18,30,40.0,"['tree', 'outdoor', 'grass', 'animal', 'standing', 'mammal']"
383,4,6,10,40.0,"['grass', 'outdoor', 'zebra', 'field', 'animal', 'mammal', 'grazing']"
962,4,6,10,40.0,"['giraffe', 'tree', 'outdoor', 'grass', 'animal', 'mammal', 'standing', 'field', 'tall', 'wild']"
395,8,12,20,40.0,"['grass', 'zebra', 'outdoor', 'field', 'animal', 'mammal', 'grazing', 'standing', 'green', 'open', 'grassy']"
8288,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'dry']"
6731,4,6,10,40.0,"['tree', 'outdoor', 'zebra', 'grass', 'mammal', 'animal', 'field', 'standing', 'wild', 'grassy']"
1881,4,6,10,40.0,"['zebra', 'grass', 'outdoor', 'field', 'animal', 'mammal', 'herd', 'brown', 'group', 'dry', 'grassy']"
7511,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'grassy']"
5052,4,6,10,40.0,"['grass', 'outdoor', 'zebra', 'animal', 'mammal', 'tree', 'field', 'standing', 'tall']"
3850,4,6,10,40.0,"['sky', 'flying', 'plane', 'outdoor', 'transport', 'airplane', 'aircraft', 'air', 'blue', 'jet', 'cloudy']"
384,4,6,10,40.0,"['zebra', 'grass', 'outdoor', 'field', 'tree', 'animal', 'mammal', 'grazing', 'standing']"
766,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'field', 'sky', 'animal', 'mammal', 'standing', 'grassy']"
7261,4,6,10,40.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'tall', 'grassy']"
216,4,6,10,40.0,"['outdoor', 'tree', 'plant', 'green', 'conifer', 'wild', 'lush']"
5716,4,6,10,40.0,"['grass', 'outdoor', 'tree', 'animal', 'mammal', 'field', 'brown', 'herd', 'wild']"
8289,4,6,10,40.0,"['grass', 'outdoor', 'animal', 'mammal', 'field', 'zebra', 'standing', 'mountain']"
5739,8,12,20,40.0,"['outdoor', 'grass', 'sky', 'animal', 'mammal', 'field', 'open', 'background', 'plain']"
2470,4,6,10,40.0,"['zebra', 'grass', 'outdoor', 'animal', 'mammal', 'field', 'standing', 'dry', 'group', 'grassy']"
5571,4,6,10,40.0,"['outdoor', 'sky', 'grass', 'field', 'giraffe', 'animal', 'mammal', 'grassy', 'standing', 'green', 'open']"
5002,12,18,30,40.0,"['grass', 'outdoor', 'zebra', 'animal', 'field', 'mammal', 'standing']"
5751,4,6,10,40.0,"['outdoor', 'sky', 'animal', 'ground', 'mammal', 'field', 'zebra']"
8422,4,6,10,40.0,"['zebra', 'grass', 'outdoor', 'mammal', 'animal', 'field', 'group', 'herd', 'standing', 'dry', 'wild', 'tall']"
727,4,6,10,40.0,"['zebra', 'outdoor', 'grass', 'animal', 'mammal', 'field', 'open', 'grassy']"
2444,4,6,10,40.0,"['grass', 'outdoor', 'zebra', 'animal', 'mammal', 'field', 'standing', 'grassy', 'dry', 'open']"
2639,4,6,10,40.0,"['grass', 'outdoor', 'zebra', 'sky', 'tree', 'mammal', 'animal', 'field', 'standing', 'tall', 'dry', 'grassy']"
8899,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'sky', 'group', 'open', 'grassy']"
1930,4,6,10,40.0,"['outdoor', 'grass', 'mammal', 'zebra', 'animal', 'sky', 'field', 'standing', 'dry', 'open', 'grassy']"
167,4,6,10,40.0,"['grass', 'outdoor', 'sky', 'field', 'grassy', 'open', 'tall']"
4754,4,6,10,40.0,"['ground', 'outdoor', 'animal', 'mammal']"
2442,4,6,10,40.0,"['zebra', 'grass', 'outdoor', 'animal', 'field', 'standing', 'mammal', 'group', 'herd']"
768,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'field', 'animal', 'mammal', 'standing', 'dry', 'open', 'grassy']"
259,4,6,10,40.0,"['zebra', 'grass', 'outdoor', 'tree', 'animal', 'mammal', 'field', 'group']"
8346,16,24,40,40.0,"['giraffe', 'sky', 'outdoor', 'animal', 'mammal']"
2157,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'sky', 'mammal', 'animal', 'herd', 'field', 'group', 'tall']"
2008,4,6,10,40.0,"['zebra', 'grass', 'outdoor', 'animal', 'field', 'mammal', 'standing', 'group']"
8292,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'standing', 'lone']"
8297,4,6,10,40.0,"['grass', 'outdoor', 'zebra', 'field', 'animal', 'mammal', 'standing', 'grassy', 'dry', 'open', 'tall']"
5257,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'animal', 'mammal', 'field', 'open']"
5298,4,6,10,40.0,"['grass', 'outdoor', 'sky', 'field', 'standing', 'mammal', 'animal', 'group', 'grassy', 'tall', 'dry']"
4828,4,6,10,40.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'mammal']"
5680,4,6,10,40.0,"['grass', 'outdoor', 'zebra', 'sky', 'animal', 'field', 'mammal', 'standing', 'dry', 'open', 'grassy']"
4843,4,6,10,40.0,"['grass', 'sky', 'outdoor', 'field', 'animal', 'mammal', 'herd', 'standing', 'group', 'open', 'grassy']"
1289,4,6,10,40.0,"['grass', 'outdoor', 'sky', 'field', 'mammal', 'herd', 'grassy', 'tall']"
4778,4,6,10,40.0,"['ground', 'outdoor']"
4966,4,6,10,40.0,"['grass', 'outdoor', 'zebra', 'animal', 'field', 'mammal', 'standing', 'grassy', 'open']"
2466,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'antelope', 'group', 'standing', 'wild', 'tall', 'grassy', 'dry']"
2711,4,6,10,40.0,"['grass', 'outdoor', 'zebra', 'field', 'animal', 'mammal', 'tall', 'group', 'standing', 'grassy', 'open', 'wild', 'dry']"
270,4,6,10,40.0,"['grass', 'outdoor', 'zebra', 'field', 'animal', 'mammal', 'tree', 'grassy']"
1112,4,6,10,40.0,"['grass', 'outdoor', 'field', 'animal', 'grazing', 'mammal', 'green', 'open']"
5770,4,6,10,40.0,"['outdoor', 'animal', 'mammal']"
36,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'field', 'sky', 'animal', 'mammal', 'standing', 'group', 'grassy', 'dry', 'wild', 'open']"
7703,4,6,10,40.0,"['outdoor', 'grass', 'sky', 'giraffe', 'field', 'animal', 'standing', 'grassy', 'mammal', 'wild', 'open']"
6185,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'field', 'animal', 'mammal', 'grazing', 'standing', 'group', 'tall', 'wild', 'dry', 'grassy']"
4535,4,6,10,40.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'standing', 'grassy', 'mammal']"
454,4,6,10,40.0,"['zebra', 'tree', 'outdoor', 'grass', 'animal', 'mammal', 'standing', 'field']"
30,4,6,10,40.0,"['grass', 'outdoor', 'zebra', 'field', 'animal', 'sky', 'mammal', 'walking', 'herd', 'group', 'grassy', 'wild', 'open']"
423,4,6,10,40.0,"['grass', 'outdoor', 'zebra', 'animal', 'mammal', 'field', 'standing', 'dry', 'tall']"
305,4,6,10,40.0,"['outdoor', 'grass', 'tree', 'field', 'tall', 'mammal', 'grassy']"
5034,4,6,10,40.0,"['zebra', 'grass', 'outdoor', 'animal', 'mammal', 'field', 'standing']"
9313,4,6,10,40.0,"['outdoor', 'tree', 'grass', 'giraffe', 'sky', 'field', 'tall', 'grassy']"
6125,4,6,10,40.0,"['tree', 'giraffe', 'grass', 'outdoor', 'animal', 'mammal', 'field']"
3085,4,6,10,40.0,"['grass', 'outdoor', 'giraffe', 'animal', 'mammal', 'field']"
6190,4,6,10,40.0,"['grass', 'outdoor', 'field', 'animal', 'mammal', 'zebra', 'standing', 'tall', 'grassy']"
2900,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'group', 'grassy', 'tall', 'wild']"
1069,4,6,10,40.0,"['grass', 'outdoor', 'zebra', 'tree', 'field', 'sky', 'animal', 'mammal', 'tall', 'standing', 'grassy', 'group', 'wild']"
798,4,6,10,40.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'tree', 'mammal', 'standing', 'tall', 'zebra']"
7987,4,6,10,40.0,"['sky', 'grass', 'outdoor']"
2935,4,6,10,40.0,"['zebra', 'grass', 'outdoor', 'sky', 'animal', 'field', 'mammal', 'standing', 'wild', 'group', 'tall']"
1053,4,6,10,40.0,"['tree', 'zebra', 'outdoor', 'giraffe', 'sky', 'standing', 'animal', 'mammal']"
3108,4,6,10,40.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'standing', 'mammal', 'zebra', 'grassy']"
8077,4,6,10,40.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'herd', 'group', 'grassy', 'open']"
6586,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'tall', 'mountain', 'grassy']"
4568,4,6,10,40.0,"['grass', 'outdoor', 'sky', 'zebra', 'field', 'herd', 'grassy', 'mammal', 'open']"
5174,8,12,20,40.0,"['zebra', 'grass', 'outdoor', 'sky', 'field', 'mountain', 'animal', 'mammal', 'standing', 'group', 'tall']"
632,8,12,20,40.0,"['grass', 'outdoor', 'sky', 'animal', 'field', 'mammal', 'tall', 'standing', 'zebra', 'dry', 'grassy']"
7807,4,6,10,40.0,"['zebra', 'outdoor', 'grass', 'tree', 'animal', 'standing', 'mammal', 'field']"
7789,4,6,10,40.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'herd', 'group', 'grassy']"
5359,4,6,10,40.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'dry', 'open', 'grassy', 'group', 'tall']"
451,4,6,10,40.0,"['zebra', 'grass', 'outdoor', 'tree', 'mammal', 'animal', 'field', 'herd', 'group', 'wild']"
7996,4,6,10,40.0,"['grass', 'outdoor', 'zebra', 'animal', 'field', 'mammal', 'standing', 'grassy', 'dry']"
922,4,6,10,40.0,"['grass', 'outdoor', 'sky', 'field', 'giraffe', 'tree', 'standing', 'grassy', 'open']"
5198,4,6,10,40.0,"['outdoor', 'grass', 'tree', 'sky', 'field', 'plant', 'standing', 'grassy', 'bushes']"
5167,4,6,10,40.0,"['grass', 'outdoor', 'sky', 'animal', 'field', 'mammal', 'tall', 'standing', 'dry', 'grassy', 'wild']"
645,4,6,10,40.0,"['grass', 'outdoor', 'zebra', 'tree', 'animal', 'mammal', 'field', 'herd', 'grassy', 'group']"
2848,4,6,10,40.0,"['outdoor', 'grass', 'sky', 'zebra', 'tree', 'field', 'giraffe', 'standing', 'mammal', 'animal', 'group', 'tall', 'grassy', 'wild']"
29,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'mammal', 'animal', 'field', 'tree', 'standing', 'grassy', 'open']"
3098,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'sky', 'field', 'animal', 'standing', 'green', 'mammal', 'grassy', 'lush']"
595,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'mammal', 'animal', 'field', 'tall']"
3386,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'standing', 'grassy']"
3656,4,6,10,40.0,"['sky', 'outdoor', 'flying', 'plane', 'aircraft', 'transport', 'airplane', 'air', 'glider']"
706,8,12,20,40.0,"['grass', 'outdoor', 'zebra', 'animal', 'field', 'sky', 'mammal']"
7948,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'animal', 'mammal', 'field', 'standing', 'grassy']"
637,4,6,10,40.0,"['zebra', 'grass', 'outdoor', 'sky', 'animal', 'mammal', 'field', 'grazing', 'standing']"
995,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'sky', 'field', 'tall', 'animal', 'herd', 'mammal', 'standing', 'group', 'grassy', 'wild', 'dry']"
7271,4,6,10,40.0,"['grass', 'outdoor', 'zebra', 'sky', 'field', 'animal', 'mammal', 'tall', 'standing', 'grassy']"
514,4,6,10,40.0,"['outdoor', 'giraffe', 'grass', 'sky', 'animal', 'tree', 'mammal', 'field', 'standing']"
348,4,6,10,40.0,"['zebra', 'grass', 'outdoor', 'animal', 'tree', 'mammal', 'grazing', 'eating', 'field', 'standing', 'hay']"
3210,4,6,10,40.0,"['zebra', 'grass', 'outdoor', 'animal', 'mammal', 'field', 'sky', 'standing', 'grassy']"
7658,4,6,10,40.0,"['outdoor', 'grass', 'tree', 'field', 'animal', 'bushes', 'grassy', 'tall', 'wild', 'green', 'brush']"
6529,4,6,10,40.0,"['grass', 'outdoor', 'field', 'sky', 'animal', 'mammal', 'tall', 'grassy', 'open']"
6539,4,6,10,40.0,"['zebra', 'grass', 'outdoor', 'sky', 'animal', 'mammal', 'field']"
414,4,6,10,40.0,"['grass', 'outdoor', 'sky', 'animal', 'field', 'mammal', 'dry', 'zebra', 'tall']"
7705,4,6,10,40.0,"['grass', 'outdoor', 'giraffe', 'sky', 'tree', 'field', 'animal', 'standing', 'grassy', 'mammal', 'wild']"
7041,4,6,10,40.0,"['zebra', 'outdoor', 'grass', 'sky', 'animal', 'field', 'mammal', 'standing']"
71,4,6,10,40.0,"['grass', 'outdoor', 'standing', 'animal', 'field', 'zebra', 'mammal', 'dry', 'grassy']"
7024,4,6,10,40.0,"['outdoor', 'sky', 'grass', 'field', 'standing', 'grassy', 'open', 'mammal']"
6947,4,6,10,40.0,"['outdoor', 'grass', 'zebra', 'sky', 'field', 'animal', 'mammal', 'standing', 'tall', 'grassy']"
319,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'animal', 'mammal', 'sky', 'field']"
3382,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'field', 'animal', 'mammal', 'standing', 'grassy']"
3448,4,6,10,40.0,"['grass', 'outdoor', 'zebra', 'field', 'animal', 'mammal', 'standing', 'grassy', 'green']"
378,4,6,10,40.0,"['grass', 'outdoor', 'zebra', 'field', 'animal', 'mammal', 'grazing', 'standing', 'green', 'grassy']"
377,4,6,10,40.0,"['grass', 'outdoor', 'field', 'animal', 'mammal', 'standing', 'grassy', 'open']"
5128,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'standing', 'group', 'grassy', 'open']"
978,8,12,20,40.0,"['zebra', 'outdoor', 'grass', 'tree', 'sky', 'mammal', 'animal', 'field', 'standing', 'wild']"
7332,4,6,10,40.0,"['grass', 'outdoor', 'zebra', 'animal', 'mammal', 'field', 'standing', 'dry']"
6980,4,6,10,40.0,"['zebra', 'outdoor', 'sky', 'grass', 'field', 'tree', 'mammal', 'animal']"
70,4,6,10,40.0,"['grass', 'outdoor', 'animal', 'field', 'mammal', 'dry', 'grassy']"
7317,4,6,10,40.0,"['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'grazing', 'standing', 'dry']"
7020,4,6,10,40.0,"['zebra', 'outdoor', 'grass', 'tree', 'mammal', 'animal', 'field', 'standing']"
4581,4,6,10,40.0,"['grass', 'outdoor', 'zebra', 'field', 'sky', 'animal', 'mammal', 'grassy', 'standing', 'group']"
1793,7,11,18,38.888888888888886,"['zebra', 'grass', 'outdoor', 'animal', 'field', 'mammal', 'tree', 'group', 'standing', 'wild', 'grassy', 'dry']"
362,11,18,29,37.93103448275862,"['grass', 'outdoor', 'zebra', 'field', 'animal', 'mammal', 'standing', 'dry', 'lone']"
705,11,18,29,37.93103448275862,"['grass', 'zebra', 'outdoor', 'field', 'animal', 'sky', 'mammal', 'standing', 'grassy', 'open']"
1844,3,5,8,37.5,"['grass', 'zebra', 'outdoor', 'animal', 'mammal', 'field', 'group', 'grassy', 'dry']"
1292,3,5,8,37.5,"['grass', 'outdoor', 'sky', 'ground', 'field', 'group', 'mammal', 'dirt']"
1993,3,5,8,37.5,"['zebra', 'grass', 'outdoor', 'animal', 'ground', 'mammal']"
559,3,5,8,37.5,"['grass', 'zebra', 'outdoor', 'sky', 'field', 'animal', 'herd', 'group', 'grassy', 'mammal', 'open', 'green']"
4914,11,19,30,36.666666666666664,"['grass', 'outdoor', 'zebra', 'sky', 'field', 'animal', 'mammal', 'standing', 'tall', 'dry', 'grassy', 'group']"
4925,7,13,20,35.0,"['grass', 'outdoor', 'zebra', 'sky', 'field', 'animal', 'mammal', 'standing', 'grassy', 'tall', 'dry']"
5226,7,13,20,35.0,"['outdoor', 'grass', 'giraffe', 'tree', 'sky', 'animal', 'mammal', 'field', 'standing', 'tall', 'grassy', 'deer', 'wild']"
556,7,13,20,35.0,"['grass', 'zebra', 'outdoor', 'field', 'animal', 'mammal', 'tree', 'green', 'grassy']"
4968,7,13,20,35.0,"['zebra', 'grass', 'outdoor', 'animal', 'mammal', 'field', 'standing', 'group']"
2451,7,13,20,35.0,"['grass', 'zebra', 'outdoor', 'animal', 'mammal', 'ground', 'field', 'standing', 'open']"
7797,7,13,20,35.0,"['grass', 'outdoor', 'zebra', 'animal', 'field', 'mammal', 'herd', 'group', 'wild', 'open', 'grassy']"
8320,7,13,20,35.0,"['grass', 'outdoor', 'giraffe', 'animal', 'field', 'mammal', 'grassy', 'wild']"
7763,7,13,20,35.0,"['grass', 'outdoor', 'sky', 'field', 'herd', 'walking', 'mammal', 'group']"
841,7,13,20,35.0,"['outdoor', 'grass', 'sky', 'field', 'standing']"
734,10,19,29,34.48275862068966,"['outdoor', 'grass', 'zebra', 'animal', 'sky', 'field', 'mammal', 'open']"
1071,3,6,9,33.333333333333336,"['tree', 'outdoor', 'grass', 'zebra', 'sky', 'mammal', 'animal', 'standing', 'field']"
3305,3,6,9,33.333333333333336,"['outdoor', 'giraffe', 'tree', 'grass', 'animal', 'mammal', 'field']"
3275,3,6,9,33.333333333333336,"['grass', 'outdoor', 'zebra', 'animal', 'mammal', 'field', 'standing', 'green']"
8723,3,6,9,33.333333333333336,"['grass', 'zebra', 'outdoor', 'field', 'animal', 'mammal', 'standing', 'grassy', 'group', 'open']"
9231,3,6,9,33.333333333333336,"['grass', 'zebra', 'outdoor', 'field', 'tree', 'animal', 'mammal', 'herd', 'grassy']"
8318,18,40,58,31.03448275862069,"['outdoor', 'sky', 'giraffe', 'tree', 'standing', 'animal', 'mammal']"
4941,3,7,10,30.0,"['grass', 'outdoor', 'animal', 'field', 'zebra', 'mammal', 'standing', 'dry', 'tall']"
4723,3,7,10,30.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'standing', 'grassy']"
4420,3,7,10,30.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'zebra', 'grassy']"
